doppler_bin_minutes,range_bin_minutes,min_joint_rows,max_station_bias_per_channel,n_rows_joint,n_rows_range,n_rows_doppler,beta_dyn,beta_sigma,beta_z_from_1,status_data,status_sigma,replay_status,replay_dyn_status,replay_lt_status,replay_z_delta_beta,replay_dyn_z_delta_beta,replay_lt_z_delta_beta,replay_delta_beta,score
80,20,320,20,2296,1311,985,399.35737695276885,170.26078563078605,2.3396895267276334,pass,watch,watch,watch,pass,2.3920157627432745,2.3920157627432745,1.0993607446738582e-05,407.26826648271907,1002562.2765483741
80,30,120,10,1971,986,985,428.3023512548117,182.44151485795396,2.342133321944309,pass,watch,watch,watch,pass,2.3909666473177738,2.3909666473177738,9.186872184946771e-05,436.2132407847619,1002573.4081621757
80,30,150,10,1971,986,985,428.3023512548117,182.44151485795396,2.342133321944309,pass,watch,watch,watch,pass,2.3909666473177738,2.3909666473177738,9.186872184946771e-05,436.2132407847619,1002573.4081621757
80,30,180,10,1971,986,985,428.3023512548117,182.44151485795396,2.342133321944309,pass,watch,watch,watch,pass,2.3909666473177738,2.3909666473177738,9.186872184946771e-05,436.2132407847619,1002573.4081621757
80,30,220,10,1971,986,985,428.3023512548117,182.44151485795396,2.342133321944309,pass,watch,watch,watch,pass,2.3909666473177738,2.3909666473177738,9.186872184946771e-05,436.2132407847619,1002573.4081621757
80,30,260,10,1971,986,985,428.3023512548117,182.44151485795396,2.342133321944309,pass,watch,watch,watch,pass,2.3909666473177738,2.3909666473177738,9.186872184946771e-05,436.2132407847619,1002573.4081621757
80,30,320,10,1971,986,985,428.3023512548117,182.44151485795396,2.342133321944309,pass,watch,watch,watch,pass,2.3909666473177738,2.3909666473177738,9.186872184946771e-05,436.2132407847619,1002573.4081621757
70,60,120,14,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,120,16,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,120,20,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,150,14,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,150,16,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,150,20,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,180,14,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,180,16,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,180,20,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,220,14,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,220,16,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,220,20,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,260,14,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,260,16,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,260,20,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,320,14,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,320,16,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,320,20,1655,562,1093,524.3484656581013,226.41348804512103,2.311472121986855,pass,watch,watch,watch,pass,2.3508230084734985,2.3508230084734985,1.7958704227158653e-05,532.2593551880516,1002577.2364965186
70,60,120,12,1655,562,1093,531.5998507705865,226.15774746725006,2.346149343601075,pass,watch,watch,watch,pass,2.3855446355449987,2.3855446355449987,1.355602371865454e-05,539.5107403005368,1002611.7023830123
70,60,150,12,1655,562,1093,531.5998507705865,226.15774746725006,2.346149343601075,pass,watch,watch,watch,pass,2.3855446355449987,2.3855446355449987,1.355602371865454e-05,539.5107403005368,1002611.7023830123
70,60,180,12,1655,562,1093,531.5998507705865,226.15774746725006,2.346149343601075,pass,watch,watch,watch,pass,2.3855446355449987,2.3855446355449987,1.355602371865454e-05,539.5107403005368,1002611.7023830123
70,60,220,12,1655,562,1093,531.5998507705865,226.15774746725006,2.346149343601075,pass,watch,watch,watch,pass,2.3855446355449987,2.3855446355449987,1.355602371865454e-05,539.5107403005368,1002611.7023830123
70,60,260,12,1655,562,1093,531.5998507705865,226.15774746725006,2.346149343601075,pass,watch,watch,watch,pass,2.3855446355449987,2.3855446355449987,1.355602371865454e-05,539.5107403005368,1002611.7023830123
70,60,320,12,1655,562,1093,531.5998507705865,226.15774746725006,2.346149343601075,pass,watch,watch,watch,pass,2.3855446355449987,2.3855446355449987,1.355602371865454e-05,539.5107403005368,1002611.7023830123
90,30,120,10,1873,986,887,456.63683555410796,190.79903978447345,2.3880457473412613,pass,watch,watch,watch,pass,2.4347402674800334,2.4347402674800334,9.08591483851132e-05,464.5477250840582,1002625.5393072645
90,30,150,10,1873,986,887,456.63683555410796,190.79903978447345,2.3880457473412613,pass,watch,watch,watch,pass,2.4347402674800334,2.4347402674800334,9.08591483851132e-05,464.5477250840582,1002625.5393072645
90,30,180,10,1873,986,887,456.63683555410796,190.79903978447345,2.3880457473412613,pass,watch,watch,watch,pass,2.4347402674800334,2.4347402674800334,9.08591483851132e-05,464.5477250840582,1002625.5393072645
90,30,220,10,1873,986,887,456.63683555410796,190.79903978447345,2.3880457473412613,pass,watch,watch,watch,pass,2.4347402674800334,2.4347402674800334,9.08591483851132e-05,464.5477250840582,1002625.5393072645
90,30,260,10,1873,986,887,456.63683555410796,190.79903978447345,2.3880457473412613,pass,watch,watch,watch,pass,2.4347402674800334,2.4347402674800334,9.08591483851132e-05,464.5477250840582,1002625.5393072645
90,30,320,10,1873,986,887,456.63683555410796,190.79903978447345,2.3880457473412613,pass,watch,watch,watch,pass,2.4347402674800334,2.4347402674800334,9.08591483851132e-05,464.5477250840582,1002625.5393072645
70,50,120,14,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,120,16,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,120,20,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,150,14,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,150,16,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,150,20,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,180,14,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,180,16,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,180,20,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,220,14,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,220,16,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,220,20,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,260,14,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,260,16,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,260,20,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,320,14,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,320,16,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
70,50,320,20,1747,654,1093,524.3484656581034,220.26415733058678,2.3760037583991838,pass,watch,watch,watch,pass,2.416452903429188,2.416452903429188,0.0001953284064618793,532.2593551880536,1002636.7170607598
80,20,120,8,2296,1311,985,408.9960400131587,168.88034049905337,2.4158883077065183,pass,watch,watch,watch,pass,2.4686418363260363,2.4686418363260363,0.0001519876214945752,416.9069295431089,1002637.5221768251
80,20,150,8,2296,1311,985,408.9960400131587,168.88034049905337,2.4158883077065183,pass,watch,watch,watch,pass,2.4686418363260363,2.4686418363260363,0.0001519876214945752,416.9069295431089,1002637.5221768251
80,20,180,8,2296,1311,985,408.9960400131587,168.88034049905337,2.4158883077065183,pass,watch,watch,watch,pass,2.4686418363260363,2.4686418363260363,0.0001519876214945752,416.9069295431089,1002637.5221768251
80,20,220,8,2296,1311,985,408.9960400131587,168.88034049905337,2.4158883077065183,pass,watch,watch,watch,pass,2.4686418363260363,2.4686418363260363,0.0001519876214945752,416.9069295431089,1002637.5221768251
80,20,260,8,2296,1311,985,408.9960400131587,168.88034049905337,2.4158883077065183,pass,watch,watch,watch,pass,2.4686418363260363,2.4686418363260363,0.0001519876214945752,416.9069295431089,1002637.5221768251
80,20,320,8,2296,1311,985,408.9960400131587,168.88034049905337,2.4158883077065183,pass,watch,watch,watch,pass,2.4686418363260363,2.4686418363260363,0.0001519876214945752,416.9069295431089,1002637.5221768251
70,50,120,12,1747,654,1093,531.5998507705857,220.022608701394,2.411569674145146,pass,watch,watch,watch,pass,2.4520631253522547,2.4520631253522547,0.0001902341975568174,539.510740300536,1002672.0857340536
70,50,150,12,1747,654,1093,531.5998507705857,220.022608701394,2.411569674145146,pass,watch,watch,watch,pass,2.4520631253522547,2.4520631253522547,0.0001902341975568174,539.510740300536,1002672.0857340536
70,50,180,12,1747,654,1093,531.5998507705857,220.022608701394,2.411569674145146,pass,watch,watch,watch,pass,2.4520631253522547,2.4520631253522547,0.0001902341975568174,539.510740300536,1002672.0857340536
70,50,220,12,1747,654,1093,531.5998507705857,220.022608701394,2.411569674145146,pass,watch,watch,watch,pass,2.4520631253522547,2.4520631253522547,0.0001902341975568174,539.510740300536,1002672.0857340536
70,50,260,12,1747,654,1093,531.5998507705857,220.022608701394,2.411569674145146,pass,watch,watch,watch,pass,2.4520631253522547,2.4520631253522547,0.0001902341975568174,539.510740300536,1002672.0857340536
70,50,320,12,1747,654,1093,531.5998507705857,220.022608701394,2.411569674145146,pass,watch,watch,watch,pass,2.4520631253522547,2.4520631253522547,0.0001902341975568174,539.510740300536,1002672.0857340536
70,60,120,8,1655,562,1093,542.4015354428578,224.39771376670473,2.4126873948712615,pass,watch,watch,watch,pass,2.452391463233906,2.452391463233906,0.00010075507008821204,550.3124249728081,1002676.7891770005
70,60,150,8,1655,562,1093,542.4015354428578,224.39771376670473,2.4126873948712615,pass,watch,watch,watch,pass,2.452391463233906,2.452391463233906,0.00010075507008821204,550.3124249728081,1002676.7891770005
70,60,180,8,1655,562,1093,542.4015354428578,224.39771376670473,2.4126873948712615,pass,watch,watch,watch,pass,2.452391463233906,2.452391463233906,0.00010075507008821204,550.3124249728081,1002676.7891770005
70,60,220,8,1655,562,1093,542.4015354428578,224.39771376670473,2.4126873948712615,pass,watch,watch,watch,pass,2.452391463233906,2.452391463233906,0.00010075507008821204,550.3124249728081,1002676.7891770005
70,60,260,8,1655,562,1093,542.4015354428578,224.39771376670473,2.4126873948712615,pass,watch,watch,watch,pass,2.452391463233906,2.452391463233906,0.00010075507008821204,550.3124249728081,1002676.7891770005
70,60,320,8,1655,562,1093,542.4015354428578,224.39771376670473,2.4126873948712615,pass,watch,watch,watch,pass,2.452391463233906,2.452391463233906,0.00010075507008821204,550.3124249728081,1002676.7891770005
90,20,120,8,2198,1311,887,434.0193807962163,176.10224522681213,2.4589089153207895,pass,watch,watch,watch,pass,2.509499301100352,2.509499301100352,0.00015174378825048068,441.9302703261665,1002685.6015463272
90,20,150,8,2198,1311,887,434.0193807962163,176.10224522681213,2.4589089153207895,pass,watch,watch,watch,pass,2.509499301100352,2.509499301100352,0.00015174378825048068,441.9302703261665,1002685.6015463272
90,20,180,8,2198,1311,887,434.0193807962163,176.10224522681213,2.4589089153207895,pass,watch,watch,watch,pass,2.509499301100352,2.509499301100352,0.00015174378825048068,441.9302703261665,1002685.6015463272
90,20,220,8,2198,1311,887,434.0193807962163,176.10224522681213,2.4589089153207895,pass,watch,watch,watch,pass,2.509499301100352,2.509499301100352,0.00015174378825048068,441.9302703261665,1002685.6015463272
90,20,260,8,2198,1311,887,434.0193807962163,176.10224522681213,2.4589089153207895,pass,watch,watch,watch,pass,2.509499301100352,2.509499301100352,0.00015174378825048068,441.9302703261665,1002685.6015463272
90,20,320,8,2198,1311,887,434.0193807962163,176.10224522681213,2.4589089153207895,pass,watch,watch,watch,pass,2.509499301100352,2.509499301100352,0.00015174378825048068,441.9302703261665,1002685.6015463272
80,20,120,12,2296,1311,985,419.95134928924506,169.9901670522847,2.4645622541237113,pass,watch,watch,watch,pass,2.516971226088433,2.516971226088433,7.455631031099111e-07,427.8622388191953,1002686.9613931407
80,20,150,12,2296,1311,985,419.95134928924506,169.9901670522847,2.4645622541237113,pass,watch,watch,watch,pass,2.516971226088433,2.516971226088433,7.455631031099111e-07,427.8622388191953,1002686.9613931407
80,20,180,12,2296,1311,985,419.95134928924506,169.9901670522847,2.4645622541237113,pass,watch,watch,watch,pass,2.516971226088433,2.516971226088433,7.455631031099111e-07,427.8622388191953,1002686.9613931407
80,20,220,12,2296,1311,985,419.95134928924506,169.9901670522847,2.4645622541237113,pass,watch,watch,watch,pass,2.516971226088433,2.516971226088433,7.455631031099111e-07,427.8622388191953,1002686.9613931407
80,20,260,12,2296,1311,985,419.95134928924506,169.9901670522847,2.4645622541237113,pass,watch,watch,watch,pass,2.516971226088433,2.516971226088433,7.455631031099111e-07,427.8622388191953,1002686.9613931407
80,20,320,12,2296,1311,985,419.95134928924506,169.9901670522847,2.4645622541237113,pass,watch,watch,watch,pass,2.516971226088433,2.516971226088433,7.455631031099111e-07,427.8622388191953,1002686.9613931407
90,20,120,14,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,120,16,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,120,20,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,150,14,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,150,16,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,150,20,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,180,14,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,180,16,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,180,20,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,220,14,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,220,16,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,220,20,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,260,14,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,260,16,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,260,20,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,320,14,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,320,16,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
90,20,320,20,2198,1311,887,441.3237065423838,177.48621442571272,2.480889617073231,pass,watch,watch,watch,pass,2.5310855109797075,2.5310855109797075,1.2772484442150753e-05,449.234596072334,1002708.5717254055
70,40,120,14,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,120,16,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,120,20,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,150,14,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,150,16,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,150,20,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,180,14,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,180,16,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,180,20,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,220,14,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,220,16,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,220,20,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,260,14,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,260,16,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,260,20,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,320,14,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,320,16,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,40,320,20,1871,778,1093,524.3484656581,212.7169443347462,2.4603045483509884,pass,watch,watch,watch,pass,2.502188359228182,2.502188359228182,8.771044851530699e-05,532.2593551880503,1002714.905303563
70,50,120,8,1747,654,1093,542.4015354428604,218.33891064333795,2.479638346860003,pass,watch,watch,watch,pass,2.5204438270936818,2.5204438270936818,9.491280143465928e-05,550.3124249728107,1002738.782737737
70,50,150,8,1747,654,1093,542.4015354428604,218.33891064333795,2.479638346860003,pass,watch,watch,watch,pass,2.5204438270936818,2.5204438270936818,9.491280143465928e-05,550.3124249728107,1002738.782737737
70,50,180,8,1747,654,1093,542.4015354428604,218.33891064333795,2.479638346860003,pass,watch,watch,watch,pass,2.5204438270936818,2.5204438270936818,9.491280143465928e-05,550.3124249728107,1002738.782737737
70,50,220,8,1747,654,1093,542.4015354428604,218.33891064333795,2.479638346860003,pass,watch,watch,watch,pass,2.5204438270936818,2.5204438270936818,9.491280143465928e-05,550.3124249728107,1002738.782737737
70,50,260,8,1747,654,1093,542.4015354428604,218.33891064333795,2.479638346860003,pass,watch,watch,watch,pass,2.5204438270936818,2.5204438270936818,9.491280143465928e-05,550.3124249728107,1002738.782737737
70,50,320,8,1747,654,1093,542.4015354428604,218.33891064333795,2.479638346860003,pass,watch,watch,watch,pass,2.5204438270936818,2.5204438270936818,9.491280143465928e-05,550.3124249728107,1002738.782737737
90,20,120,12,2198,1311,887,447.68913032370426,177.2940653446095,2.5194815712272547,pass,watch,watch,watch,pass,2.5697316996704993,2.5697316996704993,2.406648334472528e-06,455.6000198536545,1002747.0257650152
90,20,150,12,2198,1311,887,447.68913032370426,177.2940653446095,2.5194815712272547,pass,watch,watch,watch,pass,2.5697316996704993,2.5697316996704993,2.406648334472528e-06,455.6000198536545,1002747.0257650152
90,20,180,12,2198,1311,887,447.68913032370426,177.2940653446095,2.5194815712272547,pass,watch,watch,watch,pass,2.5697316996704993,2.5697316996704993,2.406648334472528e-06,455.6000198536545,1002747.0257650152
90,20,220,12,2198,1311,887,447.68913032370426,177.2940653446095,2.5194815712272547,pass,watch,watch,watch,pass,2.5697316996704993,2.5697316996704993,2.406648334472528e-06,455.6000198536545,1002747.0257650152
90,20,260,12,2198,1311,887,447.68913032370426,177.2940653446095,2.5194815712272547,pass,watch,watch,watch,pass,2.5697316996704993,2.5697316996704993,2.406648334472528e-06,455.6000198536545,1002747.0257650152
90,20,320,12,2198,1311,887,447.68913032370426,177.2940653446095,2.5194815712272547,pass,watch,watch,watch,pass,2.5697316996704993,2.5697316996704993,2.406648334472528e-06,455.6000198536545,1002747.0257650152
70,40,120,12,1871,778,1093,531.599850770584,212.49199834522898,2.4970344996640077,pass,watch,watch,watch,pass,2.538962538301056,2.538962538301056,8.7285533172022e-05,539.5107403005343,1002751.4545366463
70,40,150,12,1871,778,1093,531.599850770584,212.49199834522898,2.4970344996640077,pass,watch,watch,watch,pass,2.538962538301056,2.538962538301056,8.7285533172022e-05,539.5107403005343,1002751.4545366463
70,40,180,12,1871,778,1093,531.599850770584,212.49199834522898,2.4970344996640077,pass,watch,watch,watch,pass,2.538962538301056,2.538962538301056,8.7285533172022e-05,539.5107403005343,1002751.4545366463
70,40,220,12,1871,778,1093,531.599850770584,212.49199834522898,2.4970344996640077,pass,watch,watch,watch,pass,2.538962538301056,2.538962538301056,8.7285533172022e-05,539.5107403005343,1002751.4545366463
70,40,260,12,1871,778,1093,531.599850770584,212.49199834522898,2.4970344996640077,pass,watch,watch,watch,pass,2.538962538301056,2.538962538301056,8.7285533172022e-05,539.5107403005343,1002751.4545366463
